dataset,n_estimators,perplexity,learning_rate,n_iter,N_top_features,min_cluster_size,min_samples,tsne_results,top_features,silhouette_score,cluster_labels,num_clusters
Dataset_4,25,5,5,3000,50,30,20,"[[ 19.898012 -35.346443]
 [-30.010303 -29.27367 ]
 [ 72.9924    46.40283 ]
 ...
 [-24.530851  52.78699 ]
 [ 37.20601  -21.26473 ]
 [-37.08367   20.272738]]","['Grouped_Neuro_Sensory', 'Symptom_Cognitive_Functioning_executive', 'Symptom_Cognitive_Functioning_thinking', 'Symptom_Bone_ache_burning', 'Symptom_Other_ear_hearing_symptoms', 'Symptom_Ear_ear_pain', 'Symptom_Insomnia', 'Symptom_Low_temp', 'Symptom_Altered_smell', 'Symptom_Reproductive_all_menstrual_issues', 'Symptom_Speech_difficulty_finding_words', 'Symptom_Change_sensitivity_to_meds', 'Symptom_Heat_intolerance', 'Symptom_Chills_flushing_sweats', 'Symptom_Loss_of_taste', 'Symptom_Nightmares', 'Symptom_Cough_with_mucus', 'Symptom_Elevated_temp', 'Symptom_Headaches_stiff_neck', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Merged_temperature_other_temp_issues', 'Grouped_Cognitive_Memory', 'Symptom_Awakened_cannot_breathe', 'Symptom_Tinnitus', 'Symptom_Constipation', 'Symptom_Vivid_dreams', 'Symptom_Dry_cough', 'Symptom_Loss_of_smell', 'Symptom_Fever', 'Symptom_Changes_in_voice', 'Symptom_Headaches_base_of_skull', 'Symptom_Night_sweats', 'Symptom_Dizziness_vertigo', 'Grouped_Respiratory_Cardiac', 'Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.37896708,[ 7 -1 -1 ...  4 -1  3],8
Dataset_4,25,5,10,2500,10,15,10,"[[  -1.3000196 -139.76892  ]
 [ -78.83089    -47.981567 ]
 [  69.25836     23.077503 ]
 ...
 [-110.58843    -47.677788 ]
 [  82.08674     34.101757 ]
 [ -64.56231    -54.168373 ]]","['Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.13867861,[-1 37 -1 ... 16 -1 37],68
Dataset_4,25,5,10,2500,10,15,15,"[[  -1.3000196 -139.76892  ]
 [ -78.83089    -47.981567 ]
 [  69.25836     23.077503 ]
 ...
 [-110.58843    -47.677788 ]
 [  82.08674     34.101757 ]
 [ -64.56231    -54.168373 ]]","['Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.24384773,[-1 42 -1 ... 11 -1 42],53
Dataset_4,25,5,10,2500,10,15,20,"[[  -1.3000196 -139.76892  ]
 [ -78.83089    -47.981567 ]
 [  69.25836     23.077503 ]
 ...
 [-110.58843    -47.677788 ]
 [  82.08674     34.101757 ]
 [ -64.56231    -54.168373 ]]","['Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.2235578,[-1 14 14 ...  5 14 -1],15
Dataset_4,25,5,10,2500,10,20,10,"[[  -1.3000196 -139.76892  ]
 [ -78.83089    -47.981567 ]
 [  69.25836     23.077503 ]
 ...
 [-110.58843    -47.677788 ]
 [  82.08674     34.101757 ]
 [ -64.56231    -54.168373 ]]","['Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.26483643,[-1 17 17 ...  7 17 17],19
Dataset_4,25,5,10,2500,10,20,15,"[[  -1.3000196 -139.76892  ]
 [ -78.83089    -47.981567 ]
 [  69.25836     23.077503 ]
 ...
 [-110.58843    -47.677788 ]
 [  82.08674     34.101757 ]
 [ -64.56231    -54.168373 ]]","['Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.29042742,[-1 16 16 ...  6 16 16],18
Dataset_4,25,5,10,2500,10,20,20,"[[  -1.3000196 -139.76892  ]
 [ -78.83089    -47.981567 ]
 [  69.25836     23.077503 ]
 ...
 [-110.58843    -47.677788 ]
 [  82.08674     34.101757 ]
 [ -64.56231    -54.168373 ]]","['Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.2235578,[-1 14 14 ...  5 14 -1],15
Dataset_4,25,5,10,2500,10,25,10,"[[  -1.3000196 -139.76892  ]
 [ -78.83089    -47.981567 ]
 [  69.25836     23.077503 ]
 ...
 [-110.58843    -47.677788 ]
 [  82.08674     34.101757 ]
 [ -64.56231    -54.168373 ]]","['Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.21148865,[-1 13 13 ...  7 13 13],14
Dataset_4,25,5,10,2500,10,25,15,"[[  -1.3000196 -139.76892  ]
 [ -78.83089    -47.981567 ]
 [  69.25836     23.077503 ]
 ...
 [-110.58843    -47.677788 ]
 [  82.08674     34.101757 ]
 [ -64.56231    -54.168373 ]]","['Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.19140121,[-1 12 12 ...  6 12 12],13
Dataset_4,25,5,10,2500,10,25,20,"[[  -1.3000196 -139.76892  ]
 [ -78.83089    -47.981567 ]
 [  69.25836     23.077503 ]
 ...
 [-110.58843    -47.677788 ]
 [  82.08674     34.101757 ]
 [ -64.56231    -54.168373 ]]","['Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.19944657,[-1 12 12 ...  5 12 -1],13
Dataset_4,25,5,10,2500,10,30,10,"[[  -1.3000196 -139.76892  ]
 [ -78.83089    -47.981567 ]
 [  69.25836     23.077503 ]
 ...
 [-110.58843    -47.677788 ]
 [  82.08674     34.101757 ]
 [ -64.56231    -54.168373 ]]","['Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.26543182,[-1  8  8 ...  3  8  8],9
Dataset_4,25,5,10,2500,10,30,15,"[[  -1.3000196 -139.76892  ]
 [ -78.83089    -47.981567 ]
 [  69.25836     23.077503 ]
 ...
 [-110.58843    -47.677788 ]
 [  82.08674     34.101757 ]
 [ -64.56231    -54.168373 ]]","['Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.212942,[-1  7  7 ...  2  7  7],8
Dataset_4,25,5,10,2500,10,30,20,"[[  -1.3000196 -139.76892  ]
 [ -78.83089    -47.981567 ]
 [  69.25836     23.077503 ]
 ...
 [-110.58843    -47.677788 ]
 [  82.08674     34.101757 ]
 [ -64.56231    -54.168373 ]]","['Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.21526279,[-1  6  6 ...  2  6 -1],7
Dataset_4,25,5,10,2500,15,15,10,"[[ 40.71209   -38.143707 ]
 [-29.73839   -56.965565 ]
 [  8.06699     1.9825473]
 ...
 [-97.341644    6.0503707]
 [ 48.40149     7.61082  ]
 [-41.629093   36.784595 ]]","['Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.22666825,[25 -1 42 ... 34 53 23],54
Dataset_4,25,5,10,2500,15,15,15,"[[ 40.71209   -38.143707 ]
 [-29.73839   -56.965565 ]
 [  8.06699     1.9825473]
 ...
 [-97.341644    6.0503707]
 [ 48.40149     7.61082  ]
 [-41.629093   36.784595 ]]","['Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.15688933,[3 3 3 ... 3 3 3],4
Dataset_4,25,5,10,2500,15,15,20,"[[ 40.71209   -38.143707 ]
 [-29.73839   -56.965565 ]
 [  8.06699     1.9825473]
 ...
 [-97.341644    6.0503707]
 [ 48.40149     7.61082  ]
 [-41.629093   36.784595 ]]","['Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.38772184,[-1  5  5 ...  5  5  5],6
Dataset_4,25,5,10,2500,15,20,10,"[[ 40.71209   -38.143707 ]
 [-29.73839   -56.965565 ]
 [  8.06699     1.9825473]
 ...
 [-97.341644    6.0503707]
 [ 48.40149     7.61082  ]
 [-41.629093   36.784595 ]]","['Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",0.05942188,[1 1 1 ... 1 1 1],2
Dataset_4,25,5,10,2500,15,20,15,"[[ 40.71209   -38.143707 ]
 [-29.73839   -56.965565 ]
 [  8.06699     1.9825473]
 ...
 [-97.341644    6.0503707]
 [ 48.40149     7.61082  ]
 [-41.629093   36.784595 ]]","['Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.15688933,[3 3 3 ... 3 3 3],4
Dataset_4,25,5,10,2500,15,20,20,"[[ 40.71209   -38.143707 ]
 [-29.73839   -56.965565 ]
 [  8.06699     1.9825473]
 ...
 [-97.341644    6.0503707]
 [ 48.40149     7.61082  ]
 [-41.629093   36.784595 ]]","['Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.29842567,[-1  3  3 ...  3  3  3],4
Dataset_4,25,5,10,2500,15,25,10,"[[ 40.71209   -38.143707 ]
 [-29.73839   -56.965565 ]
 [  8.06699     1.9825473]
 ...
 [-97.341644    6.0503707]
 [ 48.40149     7.61082  ]
 [-41.629093   36.784595 ]]","['Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.26890373,[14 -1 25 ... 20 31 12],34
Dataset_4,25,5,10,2500,15,25,15,"[[ 40.71209   -38.143707 ]
 [-29.73839   -56.965565 ]
 [  8.06699     1.9825473]
 ...
 [-97.341644    6.0503707]
 [ 48.40149     7.61082  ]
 [-41.629093   36.784595 ]]","['Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.15688933,[3 3 3 ... 3 3 3],4
Dataset_4,25,5,10,2500,15,25,20,"[[ 40.71209   -38.143707 ]
 [-29.73839   -56.965565 ]
 [  8.06699     1.9825473]
 ...
 [-97.341644    6.0503707]
 [ 48.40149     7.61082  ]
 [-41.629093   36.784595 ]]","['Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.29842567,[-1  3  3 ...  3  3  3],4
Dataset_4,25,5,10,2500,15,30,10,"[[ 40.71209   -38.143707 ]
 [-29.73839   -56.965565 ]
 [  8.06699     1.9825473]
 ...
 [-97.341644    6.0503707]
 [ 48.40149     7.61082  ]
 [-41.629093   36.784595 ]]","['Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.32527795,[5 5 5 ... 5 5 5],6
Dataset_4,25,5,10,2500,15,30,15,"[[ 40.71209   -38.143707 ]
 [-29.73839   -56.965565 ]
 [  8.06699     1.9825473]
 ...
 [-97.341644    6.0503707]
 [ 48.40149     7.61082  ]
 [-41.629093   36.784595 ]]","['Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.15688933,[3 3 3 ... 3 3 3],4
Dataset_4,25,5,10,2500,15,30,20,"[[ 40.71209   -38.143707 ]
 [-29.73839   -56.965565 ]
 [  8.06699     1.9825473]
 ...
 [-97.341644    6.0503707]
 [ 48.40149     7.61082  ]
 [-41.629093   36.784595 ]]","['Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",0.02432922,[0 0 0 ... 0 0 0],2
Dataset_4,25,5,10,2500,25,15,10,"[[  8.453799  18.921907]
 [-44.5267    14.083506]
 [ 84.643845 -56.603573]
 ...
 [-54.018993 -13.996132]
 [ 29.19297  -35.490105]
 [-69.991295  10.657374]]","['Symptom_Constipation', 'Symptom_Vivid_dreams', 'Symptom_Dry_cough', 'Symptom_Loss_of_smell', 'Symptom_Fever', 'Symptom_Changes_in_voice', 'Symptom_Headaches_base_of_skull', 'Symptom_Night_sweats', 'Symptom_Dizziness_vertigo', 'Grouped_Respiratory_Cardiac', 'Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",0.055115417,[ 1  1 -1 ...  1  1  1],2
Dataset_4,25,5,10,2500,25,15,15,"[[  8.453799  18.921907]
 [-44.5267    14.083506]
 [ 84.643845 -56.603573]
 ...
 [-54.018993 -13.996132]
 [ 29.19297  -35.490105]
 [-69.991295  10.657374]]","['Symptom_Constipation', 'Symptom_Vivid_dreams', 'Symptom_Dry_cough', 'Symptom_Loss_of_smell', 'Symptom_Fever', 'Symptom_Changes_in_voice', 'Symptom_Headaches_base_of_skull', 'Symptom_Night_sweats', 'Symptom_Dizziness_vertigo', 'Grouped_Respiratory_Cardiac', 'Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",0.010464276,[ 1  1 -1 ...  1  1  1],2
Dataset_4,25,5,10,2500,25,15,20,"[[  8.453799  18.921907]
 [-44.5267    14.083506]
 [ 84.643845 -56.603573]
 ...
 [-54.018993 -13.996132]
 [ 29.19297  -35.490105]
 [-69.991295  10.657374]]","['Symptom_Constipation', 'Symptom_Vivid_dreams', 'Symptom_Dry_cough', 'Symptom_Loss_of_smell', 'Symptom_Fever', 'Symptom_Changes_in_voice', 'Symptom_Headaches_base_of_skull', 'Symptom_Night_sweats', 'Symptom_Dizziness_vertigo', 'Grouped_Respiratory_Cardiac', 'Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",0.0048109675,[ 1  1 -1 ...  1  1  1],2
Dataset_4,25,5,10,2500,25,20,10,"[[  8.453799  18.921907]
 [-44.5267    14.083506]
 [ 84.643845 -56.603573]
 ...
 [-54.018993 -13.996132]
 [ 29.19297  -35.490105]
 [-69.991295  10.657374]]","['Symptom_Constipation', 'Symptom_Vivid_dreams', 'Symptom_Dry_cough', 'Symptom_Loss_of_smell', 'Symptom_Fever', 'Symptom_Changes_in_voice', 'Symptom_Headaches_base_of_skull', 'Symptom_Night_sweats', 'Symptom_Dizziness_vertigo', 'Grouped_Respiratory_Cardiac', 'Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.13680573,[ 2  2 -1 ...  2  2  2],3
Dataset_4,25,5,10,2500,25,20,15,"[[  8.453799  18.921907]
 [-44.5267    14.083506]
 [ 84.643845 -56.603573]
 ...
 [-54.018993 -13.996132]
 [ 29.19297  -35.490105]
 [-69.991295  10.657374]]","['Symptom_Constipation', 'Symptom_Vivid_dreams', 'Symptom_Dry_cough', 'Symptom_Loss_of_smell', 'Symptom_Fever', 'Symptom_Changes_in_voice', 'Symptom_Headaches_base_of_skull', 'Symptom_Night_sweats', 'Symptom_Dizziness_vertigo', 'Grouped_Respiratory_Cardiac', 'Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",0.010464276,[ 1  1 -1 ...  1  1  1],2
Dataset_4,25,5,10,2500,25,20,20,"[[  8.453799  18.921907]
 [-44.5267    14.083506]
 [ 84.643845 -56.603573]
 ...
 [-54.018993 -13.996132]
 [ 29.19297  -35.490105]
 [-69.991295  10.657374]]","['Symptom_Constipation', 'Symptom_Vivid_dreams', 'Symptom_Dry_cough', 'Symptom_Loss_of_smell', 'Symptom_Fever', 'Symptom_Changes_in_voice', 'Symptom_Headaches_base_of_skull', 'Symptom_Night_sweats', 'Symptom_Dizziness_vertigo', 'Grouped_Respiratory_Cardiac', 'Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.39565432,[ 6  6 -1 ... -1 -1  6],7
Dataset_4,25,5,10,2500,25,25,10,"[[  8.453799  18.921907]
 [-44.5267    14.083506]
 [ 84.643845 -56.603573]
 ...
 [-54.018993 -13.996132]
 [ 29.19297  -35.490105]
 [-69.991295  10.657374]]","['Symptom_Constipation', 'Symptom_Vivid_dreams', 'Symptom_Dry_cough', 'Symptom_Loss_of_smell', 'Symptom_Fever', 'Symptom_Changes_in_voice', 'Symptom_Headaches_base_of_skull', 'Symptom_Night_sweats', 'Symptom_Dizziness_vertigo', 'Grouped_Respiratory_Cardiac', 'Symptom_Muscle_aches', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Waking_up_in_night', 'Symptom_Joint_pain', 'Symptom_Headaches_diffuse', 'Symptom_Headaches_temples', 'Symptom_Pain_burning_chest', 'Symptom_Acid_reflux', 'Symptom_Difficulty_falling_asleep', 'Symptom_Temp_lability', 'Symptom_Sore_throat', 'Symptom_Sensations_coldness', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes', 'Symptom_Sensations_weakness']",-0.13680573,[ 2  2 -1 ...  2  2  2],3
